id,username,created_at,timezone,user_id,tweet,mentions,urls,replies_count,retweets_count,likes_count,hashtags,retweet,source
1046085371182886912,iimag,2018-09-29 18:12:42 BST,+0100,93723527,S&amp;P Global Warns of Aggressive Private Equity Tactics  https://t.co/265XAeRUdw  https://t.co/w7KuPjGpcM,[],['http://spr.ly/6013DNktJ'],0,1,1,[],False,
1044990828815503361,iimag,2018-09-26 17:43:23 BST,+0100,93723527,S&amp;P Global Warns of Aggressive Private Equity Tactics  https://t.co/Ax1XhLQvS2  https://t.co/AsIOiZUVG3,[],['http://spr.ly/6013D2IMT'],0,0,2,[],False,
1038567068583571458,iimag,2018-09-09 00:17:39 BST,+0100,93723527,Why Men in Pickle Suits Are Outside Berkshire Hathaway and 3G Capital’s Offices  https://t.co/Nwff8BiXqc  https://t.co/4Zf7ncdeke,[],['http://spr.ly/6018DLgQn'],0,0,1,[],False,
1037472631254134784,iimag,2018-09-05 23:48:45 BST,+0100,93723527,Why Men in Pickle Suits Are Outside Berkshire Hathaway and 3G Capital’s Offices  https://t.co/hEw0Dn1TLc  https://t.co/EMuwfwthL6,[],['http://spr.ly/6012DIChM'],0,3,1,[],False,
1033383502497165312,iimag,2018-08-25 17:00:00 BST,+0100,93723527,Premium: Hedge Funds Dump Facebook Shares Ahead of the Plunge  https://t.co/C4YOuNBpBY  https://t.co/VtcPic6Ayn,[],['http://spr.ly/6018Dx6dK'],0,2,0,[],False,
1031938949084852224,iimag,2018-08-21 17:19:52 BST,+0100,93723527,Premium: Hedge Funds Dump Facebook Shares Ahead of the Plunge  https://t.co/P0sO29AQlo  https://t.co/lVS4yAJwLJ,[],['http://spr.ly/6016DaOAn'],0,1,2,[],False,
1028340274114781185,iimag,2018-08-11 19:00:01 BST,+0100,93723527,S&amp;P Launches Risk Parity Indexes  https://t.co/1yvNMsnEt1  https://t.co/EvKLJXdevn,[],['http://spr.ly/6014DQlM4'],0,1,1,[],False,
1027289780525121536,iimag,2018-08-08 21:25:44 BST,+0100,93723527,S&amp;P Launches Risk Parity Indexes  https://t.co/1ObpCppvM0  https://t.co/Um5iHzEdLH,[],['http://spr.ly/6015DQ1Rc'],0,0,0,[],False,
983789591244234752,iimag,2018-04-10 20:31:31 BST,+0100,93723527,"From the archives: Facebook and Google Embrace Innovation, Not Corporate Governance  https://t.co/8hSMQKgKtW  https://t.co/nknm7sMBun",[],['http://spr.ly/6012DZ68p'],0,0,0,[],False,
983787424424845312,iimag,2018-04-10 20:22:54 BST,+0100,93723527,ICYMI: CIO of CalSTRS — $1B Facebook Shareholder — Shuts Account in Disgust  https://t.co/X1IeiHhvIC  https://t.co/BFkDZ1cLp0,[],['http://spr.ly/6011DkhAz'],0,0,2,[],False,
983109741055545344,iimag,2018-04-08 23:30:02 BST,+0100,93723527,CIO of CalSTRS — $1B Facebook Shareholder — Shuts Account in Disgust  https://t.co/n3sl6UAaQW  https://t.co/5ksjAjw8au,[],['http://spr.ly/6017DkWRv'],1,2,2,[],False,
982007844135415810,iimag,2018-04-05 22:31:29 BST,+0100,93723527,CIO of CalSTRS — $1B Facebook Shareholder — Shuts Account in Disgust  https://t.co/xzhRCISfZu  https://t.co/VqTTRFzMgL,[],['http://spr.ly/6017Dku8J'],0,1,9,[],False,
