prediction_day,abc,allstarcharts,benzinga,bespokeinvest,business,cnbc,cnbcnow,dealbook,dkellercmt,ft,hmeisler,ibdinvestors,incredibletrade,jimcramer,johnscharts,lmt978,markets,marketwatch,nytimesbusiness,optionshawk,profgalloway,reddogt3,reutersbiz,robintheblack,ryandetrick,schuldensuehner,sjd10304,sjosephburns,skynews,stocktwits,thestalwart,usatoday,usatodaymoney,wsj,wsjmarkets,zerohedge,y
2019-09-26,0.17738167935555554,0.009642439566666664,-0.2638926671333333,-0.8183388570933334,-0.10206670685554639,0.007487166424484239,0.078170556,-0.44819253586666663,-0.32599224499999996,0.14028755473333335,-0.02252926117333333,0.268041192,0.19511462093333334,0.09080579666666667,0.04949937638777778,-0.5809165266666667,-0.6603600573333333,0.0043870804327777735,-0.18531764994494948,0.07507971686666665,0.18174326,-0.033340362905185175,-0.3602987325586667,-0.01042269434,-0.3566390298444444,-0.48814690146999995,0.19452321653333332,0.4677345266666666,-0.6356345960399999,-0.008250928,-0.13928219292222216,-0.030613554783333337,0.06476162610137562,0.10578650762888887,0.021689004999999997,-0.23744707988399996,0.0
2019-09-27,0.2639320121666666,0.03637818306666667,-0.5402337274,-0.5660386394355555,-0.12105921339763528,-0.023655766563906607,0.06349228076666667,-0.5441312952888888,-0.24746044149999996,-0.20786423773333335,-0.08598087215333333,-0.022774456,0.09478278670000001,0.089265146,-0.019958402315611076,-0.7372058893333333,-0.5495748921999999,-0.043858096914722186,-0.18044751693080802,0.02152838955555557,0.1372588420333333,0.03308127926074077,-0.29595527466666666,-0.011518468399999999,-0.2140469912,-0.7176378356466666,0.3058049328,0.4006707359999999,-0.7812395752999999,-0.008250928,-0.16269530733333326,-0.02121749006666667,0.15238774090243382,0.1269951808953968,0.04510404899999999,-0.41445753266666663,0.0
2019-09-30,0.20065155033333332,0.0651536268,-0.3705490261333333,-0.1994596871111112,-0.1065133235206766,0.0025692253887704686,0.04392529678,-0.36513489466666665,-0.09868894166666664,-0.2777158821,-0.05037959704833333,-0.26405668400000004,0.10289076083333333,0.088109658,-0.11976694136511107,-0.7411569166666667,-0.5566892940666666,0.021944911337777775,-0.1673837004764705,-0.005671210333333308,0.09701511246,-0.009067336706666651,-0.23263982066666666,-0.011475122411111099,-0.10122560673333333,-0.8672915418233332,0.3891982864,0.32269924799999994,-0.7149577386666667,-0.008250928,-0.07690209364305552,-0.025550727683333337,0.10166354470920634,0.07821283550476191,-0.2774832496666667,-0.5408555213333333,1.0
2019-10-01,-0.028743236066666636,0.04681506243333336,-0.20963378733333332,0.19072430499999993,-0.011598011710384597,0.055838064126833335,-0.2987506997266667,-0.18356227039999998,-0.012970840033333318,-0.011885092733333324,-0.015743577208666662,-0.07596839200000005,0.13961160941111111,0.06275995199999997,0.05244519679094445,-0.3786587282666667,-0.528944876,0.29323818677777774,-0.2855853867800653,0.2636866217777778,0.061012071279999996,0.02750181326349204,0.15339937999999997,-0.010262656766666647,-0.12069999826666666,-0.9371080199999999,0.1298562521333333,0.270718256,-0.7246975124666666,0.00396141,-0.06564783915888886,-0.026691701566666663,0.1472281121794709,0.055929581204497404,-0.21804415300000002,-0.5252109939999999,0.0
2019-10-02,-0.2712691971333333,0.07354517866666668,-0.05707631199999999,0.23163270327777774,-0.12900241030749998,0.03484742255600738,-0.5632074879,-0.047382802199999983,0.023607287400000003,-0.29032485129999996,-0.008362876335666663,0.10006874933333329,0.2099288705,0.04824658546666664,0.010107340913666725,-0.18086480408888886,-0.567975151,-0.04976914872222221,-0.22407673991699345,0.3908760002222222,-0.10950545620666666,-0.04927647733968255,0.007975008333333311,-0.007418353533333306,-0.09329750553333334,-0.8276501266666667,0.011053482333333302,0.08721114666666666,-0.17031272260000002,-0.011070973266666666,-0.21113313267472217,-0.11877706333333332,0.22921586800952382,0.004796659493121729,-0.16751362133333336,-0.49811172022222217,0.0
2019-10-03,-0.4138861897555555,0.09214609790000003,-0.007472582499999991,-0.07935424804444446,-0.231058991727619,-0.06589425944741117,-0.7345881560733334,0.05450102793333333,0.03876174416666667,-0.20758348986666664,-0.114974987596,0.26405473999999995,0.2546943347,0.037927197599999976,-0.03393767657194441,0.06926005298888885,-0.44349297466666665,-0.2359436469111111,-0.17874724901225483,0.291625402,-0.24803126036,-0.04481422830650798,-0.15474706022222223,-0.008945352244444413,-0.38623050773333334,-0.853205016,-0.157760527,-0.038802144,-0.1794563490666667,-0.011007416844444432,-0.47650885481277777,-0.17936940399999998,0.08559213107142857,-0.22641941730158727,-0.1241778247777778,-0.49769981666666663,1.0
2019-10-04,-0.4233429117111111,0.10750214836666669,-0.013269121299999992,-0.3962782443666667,-0.2942254148477922,-0.11016315520377093,-0.6335907440799999,0.10877219839999999,0.17687718106666667,-0.3913735766,-0.08292266474966667,0.41598957999999997,0.18436844523333332,0.1155075357333333,-0.01957713054444439,0.1907490899833333,-0.364838149,-0.3095521756733334,-0.19329728335751628,0.19585286311111108,-0.33128436518000004,0.02464471932666662,-0.07233425794444444,0.0011309371111111336,-0.6182410928666667,-0.8768638,-0.1585078325333333,-0.19296912533333332,-0.3429050714333334,-0.010941468599999978,-0.6884719141063889,-0.1740018368333333,-0.0892391033047619,-0.2969575793185185,0.20374112577777775,-0.014585509999999968,1.0
2019-10-07,-0.39113390966666667,0.17516527865,-0.07446592839999999,-0.43388465246666663,-0.40542446047705627,-0.11532336517121664,-0.6374502107777777,-0.2171887441333333,0.3689885399666666,-0.45895964866666666,-0.0663050593202222,0.4919569999999999,0.11190621013333334,0.08618361805,-0.012505060699999944,0.18331230588989897,-0.36082561516666667,-0.2187660422688889,-0.2019431997194444,0.13398081199999998,-0.26340182939333334,0.12550571460428567,0.22997472466666663,-0.026350981888888854,-0.6334237920444445,-0.782024032,-0.23643003882666663,-0.15688588666666664,-0.49657941613333334,-0.010873128533333306,-0.47554886055555556,-0.11604840966666666,-0.18407383224095233,-0.29046292834814813,0.08988318666666667,-0.09935305466666669,0.0
2019-10-08,-0.19194278555555555,0.13746763753333333,-0.11526379979999998,-0.49000171177499996,-0.5823362740523809,-0.1372634247991115,-0.7087013353888889,0.04986979373333336,0.2869514816666667,-0.5134814573333333,-0.04782658720266663,0.4919569999999999,0.07336502040000001,0.05255214514666667,-0.01718664429682537,0.13258744742070705,-0.5271498071333334,-0.4186108518911111,0.0015195021500000183,0.05520710366666667,-0.026775062133333333,0.11342128355597879,0.4628664526111111,-0.048740683766666626,-0.6183490706666668,-0.7105477199999999,-0.26042216011999997,-0.03413366293333331,-0.3512504115333334,-0.010802396644444412,-0.26634919142222224,-0.06095009638,-0.15792847645333333,0.09747532322222222,0.32772640755555554,-0.2026639970666667,0.0
2019-10-09,-0.032694047111111096,0.09461337108333333,0.068856843,-0.471018895975,-0.6308976053221501,-0.09685454105523587,-0.7795464793333333,0.27548970000000006,0.17883640604666665,-0.5314598635555555,0.029864449898222255,0.5728467833333333,0.04969523315555556,-0.11218520815666666,0.13400186794253968,0.10737690452554108,-0.5345549335444444,-0.4367229437466667,-0.020078125780555532,-0.03235729724444443,0.11275892206666667,0.08908915403148146,0.08176441588888883,-0.028651189633333334,-0.5883487746666667,-0.7833193106666666,-0.18246260981333332,-0.15494660786666664,-0.5519053585333333,0.03645407644444446,-0.07234897000000001,-0.008706896973333336,-0.06258411424666664,-0.18611902353333332,0.2773123777777778,-0.2124015414222222,1.0
2019-10-10,-0.2851194713333333,-0.23405576884666665,0.2324725058,-0.28441115169166664,-0.634751282549062,-0.14529915604304833,-0.7508213799444444,0.45967097466666673,0.13478116782666666,-0.5672775566666666,0.00931820979911114,0.6375586099999999,-0.016949560100000004,-0.24615132212666668,0.2513138679152381,0.05335598223831165,-0.6747512391777777,-0.3571751705466667,-0.05385858169999998,-0.07301504513333332,0.06880077959999999,-0.045725539244444446,-0.25219928983333334,-0.012648779488888895,-0.3660670020000001,-0.832739532,-0.11469241095999998,-0.3401643594666667,-0.3668327532,0.07224678186666668,-0.28429285666666665,0.019702570886666666,-0.1367364225542857,-0.24794415374603174,0.2218987821333333,0.09851983288888891,1.0
2019-10-11,-0.46810602833333326,-0.19597201657666666,0.3551842529,-0.03402430975499998,-0.5146621313521644,-0.07626117009708885,-0.7376927428888889,0.6046331213333334,-0.2111211366933333,-0.4510777524444444,-0.036119289633333315,0.55241133,-0.05715366916666667,-0.27059260343,0.12121313088793653,-0.24215801886891777,-0.7859653914777778,-0.23616991914000002,-0.20211807078277774,0.1594224697777778,0.06817146746666666,0.07399657049629624,-0.249083395,0.0013088330666666606,-0.35980029813333336,-0.881626532,-0.06993777756,-0.49249439373333337,-0.32003992693333333,0.17864014093333333,-0.49842478,0.028942733199999997,-0.16429813890476191,-0.18746039320793648,-0.18910733559999995,-0.0817860811333333,1.0
2019-10-14,-0.5518127996190476,-0.46248622730666666,0.2898559353,0.16522188801499998,-0.41791314509325395,-0.08680217880755202,-0.4542329013333333,0.41466633044444445,-0.4749359638799999,-0.27605040955555554,-0.133346663015873,0.4778223233333333,-0.0892814619,-0.2631951820666667,0.12748910058285712,-0.11486188144466576,-0.6128193197777778,-0.12959166093333335,-0.3191124505414814,0.3818319066888889,-0.07460230079999995,0.05306948643703701,-0.23666885726666662,0.14592887008888888,-0.3861285934666666,-0.6189785106666666,-0.07304277897555553,-0.38847104833333335,-0.4240227184444444,0.26017555764444444,-0.29605107666666663,0.015222952133333332,-0.0517683995352381,-0.2602094750698412,-0.14803949666666666,-0.024445470203174603,1.0
2019-10-15,-0.5857354604285714,-0.64925523212,0.2130509318,0.31962972975166665,-0.37690350018460306,-0.073730844504959,-0.2807875253333334,-0.07079620764444441,-0.6381860443999999,-0.3868071379111111,-0.21720854762380953,0.41379159,-0.1647136705,-0.24273803600000002,0.03170718166666665,0.2171936071108994,-0.2895515645944444,-0.16838140986111108,-0.409637334289074,0.3220865856,-0.07873993186666664,0.1276693034444444,-0.048460590566666684,0.127157793,-0.5050186235555556,-0.39435396,-0.08884787297999996,-0.28120770233333336,-0.4010510245999999,0.316853032,-0.10530945266666668,0.004247127279999999,-0.029243853641523817,-0.22716801137619042,-0.13555422039999995,-0.023811426082539673,1.0
2019-10-16,-0.3804983232380952,-0.44686794026666665,0.1185053294,0.021414025846666684,-0.18976670275531746,-0.029185520636976055,0.14511251733333327,-0.4473378457333333,-0.5768284193333333,-0.2162199416,-0.17748579494285716,0.36031913,-0.17559709010000002,-0.21123659866666664,-0.1264050978,0.2955627273088889,-0.21562142896444442,-0.11886374652888887,-0.2558669654033333,0.4441592100888889,0.0675771812,0.15070677252499998,0.06902607606285711,0.09982098446666665,-0.6070929932,-0.20775287999999997,-0.05440381351777775,-0.15618488400000002,-0.35517984489999993,0.348672564,-0.047282335666666675,-0.0039847413599999985,0.0639790690807619,-0.2452784786825396,-0.07319968235555557,-0.1863392344952381,1.0
2019-10-17,-0.06491970204761902,-0.24391133880000002,0.0546397394,-0.25673468750000006,-0.0655446944204762,-0.023119228746396894,0.45280224999999996,-0.6985299138222222,-0.316192932,-0.23561328428333328,-0.11923228176190474,0.43545827666666664,-0.11095149353333333,-0.19548587999999997,-0.13705882136190475,0.5316779821925925,-0.16118631755666665,-0.13801405243533327,-0.17126964411759257,0.5163554033333333,0.20398842493333336,0.19487449476666663,0.013266961454285714,0.07084973060000001,-0.6923517024,-0.15748042666666667,0.06238298493111114,-0.06641752633333334,-0.5659726286666666,0.36458233,-0.049650481466666674,0.00960293288,0.28585624295415873,-0.4156537143222222,-0.2358949771111111,-0.2699479980190476,0.0
2019-10-18,-0.2052188335238095,-0.23025947933333332,0.0429168738,-0.23935862656666668,-0.13510030902373016,-0.029369433021002957,0.39627242066666657,-0.844086815911111,-0.06670622600000001,-0.1594952033066667,-0.04969049878095239,0.3091586926666667,-0.05672606390000001,-0.19548587999999997,-0.16459160467619044,0.6330704902962963,-0.14995334925999998,-0.3905549257639999,-0.05659166649629628,0.32741385805555556,0.13712707466666668,0.19195787610833331,-0.10542340675428569,0.04245229873333333,-0.7288108341333334,-0.12641933333333333,0.15899549116666667,-0.022851288,-0.37324765596666665,0.36458233,-0.3086787739333333,0.03429457933333333,0.25276842324025395,-0.29384846205,-0.3506709793333333,-0.4602269828761904,0.0
